05:42:30,61B,6357,APPROACHING
05:55:02,61C,6348,APPROACHING
05:59:33,69,6141,Less than 2 MIN
06:01:23,61A,5554,APPROACHING
06:09:35,61D,6035,APPROACHING
06:15:36,61B,6252,APPROACHING
06:22:27,61C,6039,APPROACHING
06:24:37,67,6370,APPROACHING
06:33:58,61A,6044,APPROACHING
06:39:59,61D,6129,APPROACHING
06:42:00,69,6270,APPROACHING
06:52:41,61B,6134,APPROACHING
07:02:23,67,6059,Less than 2 MIN
07:04:23,61A,5931,Less than 2 MIN
07:06:34,61C,3306,APPROACHING
07:07:44,61D,5932,APPROACHING
07:14:46,69,6053,APPROACHING
07:21:57,61B,3255,APPROACHING
07:26:38,61C,6235,Less than 2 MIN
07:27:48,61A,3249,APPROACHING
07:31:49,67,6364,Less than 2 MIN
07:32:39,61D,5570,APPROACHING
07:36:20,61B,6353,APPROACHING
07:38:21,61C,3206,APPROACHING
07:46:55,61A,6127,APPROACHING
07:49:36,61D,5540,APPROACHING
07:55:17,61B,3200,APPROACHING
08:04:18,61A,6357,APPROACHING
08:08:49,61D,3250,APPROACHING
08:09:19,67,5717,APPROACHING
08:13:10,61C,5562,APPROACHING
08:15:06,61B,5614,Less than 2 MIN
08:17:12,61A,3204,APPROACHING
08:19:24,69,5623,APPROACHING
08:23:21,61B,5554,APPROACHING
08:23:41,61D,6337,APPROACHING
08:29:52,61A,3309,APPROACHING
08:32:33,61C,6348,APPROACHING
08:38:04,67,5578,APPROACHING
08:46:56,61D,6111,APPROACHING
08:48:17,61A,6252,APPROACHING
08:51:27,61C,3205,APPROACHING
08:53:07,61D,6129,APPROACHING
08:55:08,61B,6044,APPROACHING
08:59:29,61C,6039,APPROACHING
09:01:19,61A,6041,Less than 2 MIN
09:03:09,67,5668,APPROACHING
09:07:10,61D,6246,Less than 2 MIN
09:07:20,61B,6128,Less than 2 MIN
09:09:31,61C,5557,APPROACHING
09:19:43,61A,6134,Less than 2 MIN
09:20:43,61B,5931,Less than 2 MIN
09:22:03,61D,5653,APPROACHING
09:25:54,61A,5544,APPROACHING
09:34:16,69,6270,APPROACHING
09:36:27,61D,3317,Less than 2 MIN
09:36:47,61C,3306,Less than 2 MIN
09:37:57,61C,3243,APPROACHING
09:49:09,61B,5550,APPROACHING
09:50:40,61D,5567,Less than 2 MIN
09:51:10,61A,3255,APPROACHING
09:56:51,61B,6244,APPROACHING
09:58:31,61A,6353,Less than 2 MIN
09:59:01,61C,3311,Less than 2 MIN
09:59:31,67,6259,Less than 2 MIN
10:00:42,61D,3202,APPROACHING
10:03:02,61B,6127,APPROACHING
10:06:43,61C,3206,APPROACHING
10:13:17,61A,3200,APPROACHING
10:15:28,61D,5927,APPROACHING
10:19:18,69,6053,APPROACHING
10:38:12,61B,5614,APPROACHING
10:38:32,61D,6043,APPROACHING
10:42:43,61C,3203,APPROACHING
10:49:36,61A,5548,Less than 2 MIN
10:50:16,67,6364,Less than 2 MIN
10:50:46,61B,3204,APPROACHING
10:54:47,61C,3315,APPROACHING
11:02:59,61B,3309,APPROACHING
11:04:49,61D,3253,APPROACHING
11:21:22,61C,3205,APPROACHING
11:22:52,61A,5658,Less than 2 MIN
11:23:02,61D,3249,APPROACHING
11:25:03,69,5623,APPROACHING
11:31:14,61B,6128,APPROACHING
11:42:05,61C,6345,Less than 2 MIN
11:43:15,61D,3310,APPROACHING
11:43:25,61A,6041,Less than 2 MIN
11:44:45,61B,5544,APPROACHING
11:59:57,61D,3312,APPROACHING
12:02:08,61A,5550,APPROACHING
12:02:18,67,5677,APPROACHING
12:18:30,61C,3207,APPROACHING
12:20:31,61B,6247,APPROACHING
12:20:51,61D,6339,APPROACHING
12:36:13,61A,5921,Less than 2 MIN
12:36:23,61A,5929,Less than 2 MIN
12:37:54,69,5821,APPROACHING
12:38:34,61B,5655,APPROACHING
12:43:44,61C,3248,APPROACHING
12:45:25,61D,6043,APPROACHING
12:56:47,67,6059,APPROACHING
13:01:18,61B,6239,Less than 2 MIN
13:04:19,61C,3251,APPROACHING
