05:22:48,61C,5929,APPROACHING
05:41:55,61B,6126,APPROACHING
06:03:53,61A,6039,APPROACHING
06:06:34,61C,3246,APPROACHING
06:14:08,61D,5923,APPROACHING
06:14:28,61B,6233,APPROACHING
06:27:06,61C,3201,APPROACHING
06:37:20,61A,6123,Less than 2 MIN
06:38:21,61D,3250,APPROACHING
06:50:27,61B,3315,APPROACHING
06:53:58,61C,3305,APPROACHING
07:13:10,61A,5550,APPROACHING
07:23:42,61B,3204,APPROACHING
07:29:57,61C,3253,APPROACHING
07:30:57,61A,5270,APPROACHING
07:34:21,61D,3308,APPROACHING
07:35:41,61B,5618,APPROACHING
07:39:26,61C,3252,APPROACHING
07:41:38,61A,6126,APPROACHING
08:00:11,61D,3309,APPROACHING
08:00:41,61B,6130,Less than 2 MIN
08:00:51,61C,5929,Less than 2 MIN
08:01:22,61A,5657,APPROACHING
08:04:53,61B,6039,APPROACHING
08:08:06,61D,3317,APPROACHING
08:13:22,61D,6119,Less than 2 MIN
08:15:16,61A,5617,APPROACHING
08:15:16,61C,5651,Less than 2 MIN
08:34:39,61B,3248,APPROACHING
08:35:29,61A,6233,APPROACHING
08:38:41,61C,3246,APPROACHING
08:55:37,61B,6123,2 MIN
08:55:37,61D,6034,APPROACHING
08:57:38,61A,6127,APPROACHING
09:01:40,61D,3250,APPROACHING
09:03:31,61C,3251,APPROACHING
09:06:13,61C,3201,APPROACHING
09:06:54,61B,6125,APPROACHING
09:14:38,61D,5650,APPROACHING
09:18:02,61A,3315,APPROACHING
09:20:03,61C,5546,APPROACHING
09:20:23,61B,5550,APPROACHING
09:23:25,61C,3305,APPROACHING
09:28:08,61D,5615,APPROACHING
09:28:18,61A,6135,APPROACHING
09:37:02,61D,3308,APPROACHING
09:37:02,61B,6033,Less than 2 MIN
09:44:25,61A,3204,APPROACHING
09:46:26,61C,3206,APPROACHING
09:50:50,61B,5270,APPROACHING
09:54:31,61D,3309,APPROACHING
09:54:31,61A,5618,Less than 2 MIN
09:58:03,61B,5432,Less than 2 MIN
09:58:13,61C,3253,APPROACHING
09:59:24,61A,6130,APPROACHING
10:03:35,61B,5657,APPROACHING
10:05:56,61D,3317,Less than 2 MIN
10:06:26,61C,3252,APPROACHING
10:15:40,61A,5562,APPROACHING
10:18:02,61D,5566,APPROACHING
10:25:55,61B,5617,Less than 2 MIN
10:28:26,61C,3202,APPROACHING
10:31:47,61A,3248,APPROACHING
10:37:19,61D,6120,APPROACHING
10:46:13,61B,3256,Less than 2 MIN
10:46:13,61C,3245,APPROACHING
10:51:35,61A,6125,APPROACHING
10:59:38,61D,3318,APPROACHING
11:01:49,61B,5555,APPROACHING
11:18:35,61A,3203,APPROACHING
11:18:48,61C,3251,Less than 2 MIN
11:20:09,61D,3207,APPROACHING
11:21:59,61B,3314,APPROACHING
11:29:32,61C,5922,APPROACHING
