05:22:48,61C,6120,APPROACHING
05:38:40,61B,6034,APPROACHING
05:57:42,61C,3313,APPROACHING
06:02:03,69,6261,Less than 2 MIN
06:02:03,61A,6029,APPROACHING
06:07:54,61D,6235,APPROACHING
06:16:56,61B,6233,APPROACHING
06:24:27,67,5823,APPROACHING
06:27:37,61C,3311,APPROACHING
06:32:18,61A,6134,APPROACHING
06:41:19,61D,3245,APPROACHING
06:41:19,69,6146,Less than 2 MIN
06:57:02,61B,3254,APPROACHING
07:00:02,61C,3249,APPROACHING
07:03:03,67,5575,Less than 2 MIN
07:04:03,61A,3202,APPROACHING
07:06:44,61D,6240,APPROACHING
07:18:56,69,6155,Less than 2 MIN
07:20:26,61B,5445,9 MIN
07:20:46,61B,3314,APPROACHING
07:22:06,61C,6130,APPROACHING
07:26:47,61A,3204,APPROACHING
07:29:27,61D,3242,APPROACHING
07:33:38,67,6148,APPROACHING
07:38:39,61C,3246,APPROACHING
07:38:49,61B,5445,APPROACHING
07:42:20,61A,6034,APPROACHING
07:48:01,61D,3257,APPROACHING
07:50:21,61B,5560,APPROACHING
07:57:02,61C,6120,APPROACHING
07:58:43,61A,5443,APPROACHING
08:01:53,61D,3207,APPROACHING
08:09:54,67,6160,APPROACHING
08:13:35,61C,3200,APPROACHING
08:13:55,61B,6029,Less than 2 MIN
08:15:36,61A,3243,APPROACHING
08:19:18,61D,6132,APPROACHING
08:24:39,61B,3309,APPROACHING
08:26:09,69,6045,Less than 2 MIN
08:28:09,61C,3313,APPROACHING
08:32:50,61A,6233,APPROACHING
08:40:11,61D,5565,APPROACHING
08:40:11,61B,6134,Less than 2 MIN
08:40:31,67,6257,APPROACHING
08:45:02,61C,5644,Less than 2 MIN
08:45:42,61A,5440,APPROACHING
08:52:33,61D,3245,APPROACHING
08:55:44,61B,6044,APPROACHING
09:02:15,61C,3311,APPROACHING
09:05:25,61A,3254,APPROACHING
09:08:47,61D,6243,Less than 2 MIN
09:08:47,67,6254,Less than 2 MIN
09:10:27,61C,5659,Less than 2 MIN
09:12:07,61B,3202,APPROACHING
09:17:08,61A,5562,APPROACHING
09:23:39,61D,6244,Less than 2 MIN
09:24:49,61C,3249,APPROACHING
09:27:10,61A,5445,7 MIN
09:30:40,61B,6030,Less than 2 MIN
09:33:21,61D,3242,APPROACHING
09:34:42,61A,3314,Less than 2 MIN
09:36:42,61B,3204,APPROACHING
09:38:32,69,6146,Less than 2 MIN
09:39:03,61C,3308,APPROACHING
09:39:33,61A,5445,APPROACHING
09:44:24,61D,3257,APPROACHING
09:56:46,61B,5438,Less than 2 MIN
09:57:37,61A,5560,Less than 2 MIN
09:57:47,61C,6130,Less than 2 MIN
09:59:07,67,6260,Less than 2 MIN
09:59:57,61D,3207,APPROACHING
