05:22:21,61C,6115,APPROACHING
05:37:55,61B,5659,APPROACHING
05:57:11,61C,6039,APPROACHING
06:03:04,61A,6134,APPROACHING
06:10:36,61D,5929,APPROACHING
06:16:58,61B,6036,APPROACHING
06:22:20,61C,3201,APPROACHING
06:34:34,61A,6119,APPROACHING
06:47:59,61D,3251,Less than 2 MIN
06:49:19,61B,3204,APPROACHING
06:54:31,61C,3314,APPROACHING
07:03:05,61A,5273,APPROACHING
07:14:49,61D,5643,APPROACHING
07:20:03,61B,6122,APPROACHING
07:23:35,61C,3252,APPROACHING
07:27:06,61A,6133,APPROACHING
07:30:38,61D,3312,APPROACHING
07:43:26,61B,5564,APPROACHING
07:45:27,61C,5551,APPROACHING
07:47:58,61A,5659,Less than 2 MIN
07:50:18,61D,3202,APPROACHING
07:51:29,61B,5932,APPROACHING
07:54:20,61C,6115,APPROACHING
07:57:32,61A,5818,APPROACHING
08:06:56,61D,3318,APPROACHING
08:10:57,61B,6134,Less than 2 MIN
08:11:48,61C,6121,APPROACHING
08:20:53,61D,6038,Less than 2 MIN
08:22:44,61A,3307,APPROACHING
08:31:58,61B,3308,APPROACHING
08:31:58,61C,6039,Less than 2 MIN
08:32:08,61A,6036,APPROACHING
08:38:20,61D,5562,APPROACHING
08:44:03,61B,6119,APPROACHING
08:48:05,61C,3317,APPROACHING
08:48:05,61A,5647,Less than 2 MIN
08:52:37,61D,3251,APPROACHING
08:54:08,61B,6037,APPROACHING
08:57:59,61C,3201,APPROACHING
09:04:12,61A,3204,APPROACHING
09:04:53,61D,5558,Less than 2 MIN
09:06:23,61B,5273,APPROACHING
09:11:08,61C,5563,APPROACHING
09:19:52,61A,5297,APPROACHING
09:22:23,61B,3247,APPROACHING
09:23:54,61C,3314,APPROACHING
09:31:47,61A,6122,APPROACHING
09:36:39,61D,3312,APPROACHING
09:38:50,61B,6133,Less than 2 MIN
09:40:20,61C,3248,APPROACHING
09:44:22,61D,3202,APPROACHING
09:49:03,61A,5267,APPROACHING
09:53:35,61C,3252,APPROACHING
09:55:06,61A,5932,APPROACHING
10:00:27,61D,3318,APPROACHING
10:03:28,61B,5818,APPROACHING
10:07:20,61C,5551,APPROACHING
10:18:04,61A,5618,APPROACHING
10:23:05,61D,5299,APPROACHING
10:27:48,61B,3307,Less than 2 MIN
10:29:29,61C,3254,APPROACHING
10:37:11,61D,6120,Less than 2 MIN
10:37:21,61A,3308,APPROACHING
10:43:24,61B,3205,APPROACHING
10:52:27,61A,6037,APPROACHING
10:59:00,61D,3207,APPROACHING
10:59:10,61C,3253,APPROACHING
11:08:34,61B,5281,APPROACHING
11:09:45,61C,3317,APPROACHING
11:20:28,61D,3256,APPROACHING
11:27:21,61B,3309,APPROACHING
11:27:41,61A,3315,APPROACHING
11:30:44,61C,6126,Less than 2 MIN
11:33:15,61A,3247,APPROACHING
11:44:49,61B,3206,APPROACHING
11:48:10,61D,3200,APPROACHING
11:48:20,61C,3246,APPROACHING
11:52:12,61A,5554,APPROACHING
12:07:39,61B,6118,Less than 2 MIN
12:07:39,61D,3243,APPROACHING
12:07:39,61C,6039,Less than 2 MIN
12:17:22,61D,3204,APPROACHING
12:17:22,61A,5565,Less than 2 MIN
12:27:25,61C,5293,APPROACHING
12:27:25,61B,5560,Less than 2 MIN
12:38:49,61A,3201,APPROACHING
12:47:52,61B,3205,APPROACHING
12:48:02,61D,6120,APPROACHING
12:53:55,61C,3251,APPROACHING
13:03:38,61A,5436,Less than 2 MIN
13:07:19,61B,5281,APPROACHING
13:11:51,61D,3207,APPROACHING
13:16:22,61C,5316,APPROACHING
13:16:32,61A,6113,APPROACHING
13:24:25,61D,3256,APPROACHING
13:39:52,61A,3315,Less than 2 MIN
13:39:52,61C,3202,APPROACHING
13:46:36,61C,5643,APPROACHING
13:50:09,61B,3206,APPROACHING
13:51:39,61A,5444,APPROACHING
13:55:41,61D,3200,APPROACHING
14:01:43,61D,3243,APPROACHING
14:10:56,61B,6118,APPROACHING
14:13:37,61C,3250,APPROACHING
14:18:49,61A,5554,Less than 2 MIN
14:20:29,61D,3248,APPROACHING
14:30:22,61B,5560,Less than 2 MIN
14:30:43,61C,3312,APPROACHING
14:38:57,61D,3306,Less than 2 MIN
14:39:27,61A,3201,APPROACHING
14:54:12,61B,6129,Less than 2 MIN
14:54:52,61A,5440,Less than 2 MIN
14:55:13,61C,3314,APPROACHING
15:05:37,61D,5443,APPROACHING
15:05:47,61B,5556,APPROACHING
15:11:49,61C,5317,APPROACHING
15:22:34,61A,6135,Less than 2 MIN
15:22:44,61B,3307,APPROACHING
15:22:44,61D,5542,Less than 2 MIN
15:30:27,61C,6130,APPROACHING
15:31:07,61A,6133,APPROACHING
15:40:01,61B,5445,APPROACHING
15:42:22,61D,3313,APPROACHING
15:48:44,61C,3252,APPROACHING
15:52:49,61D,6123,APPROACHING
16:04:14,61A,3254,APPROACHING
16:08:16,61B,3317,APPROACHING
16:11:37,61A,6037,APPROACHING
16:21:05,61C,3308,APPROACHING
16:24:36,61B,5930,Less than 2 MIN
16:25:57,61D,3247,APPROACHING
