05:25:06,61C,6344,APPROACHING
05:39:17,61B,6111,APPROACHING
05:56:28,61C,6131,APPROACHING
06:06:39,61B,6350,APPROACHING
06:23:20,61C,6346,APPROACHING
06:29:50,61A,6340,APPROACHING
06:49:31,61B,6042,APPROACHING
06:54:32,61C,6336,APPROACHING
07:03:02,61A,6335,APPROACHING
07:12:23,67,6052,APPROACHING
07:16:03,61B,6239,APPROACHING
07:25:44,61C,6344,APPROACHING
07:30:34,61A,6111,APPROACHING
07:38:34,61D,6119,APPROACHING
07:49:27,61B,6129,APPROACHING
07:55:37,61C,6131,APPROACHING
08:01:37,61A,6350,APPROACHING
08:11:38,61D,6035,APPROACHING
08:17:48,61B,6349,APPROACHING
08:22:49,61C,6346,APPROACHING
08:30:39,61A,6353,APPROACHING
08:41:40,61D,6345,APPROACHING
08:45:20,61B,6340,APPROACHING
08:56:41,61C,6336,APPROACHING
09:01:42,61A,6042,APPROACHING
09:13:53,67,6052,Less than 2 MIN
09:14:53,61D,6043,APPROACHING
09:18:03,61B,6335,APPROACHING
09:25:23,61C,3317,APPROACHING
09:33:24,61A,6239,APPROACHING
09:39:54,61D,3200,APPROACHING
09:51:46,61B,6129,APPROACHING
09:55:06,61C,3253,APPROACHING
10:05:57,61A,6121,APPROACHING
10:11:07,61D,6113,APPROACHING
10:18:38,61B,6349,APPROACHING
10:28:09,61C,6031,APPROACHING
10:34:49,61A,6337,APPROACHING
10:40:20,61D,6345,APPROACHING
10:48:10,61B,6353,APPROACHING
10:56:01,61C,6243,APPROACHING
11:03:12,61A,6116,APPROACHING
11:10:02,61D,6119,Less than 2 MIN
11:10:12,67,5937,APPROACHING
11:23:33,61B,6234,APPROACHING
11:29:13,61C,3308,APPROACHING
11:35:14,61A,5929,APPROACHING
11:41:54,61D,3200,APPROACHING
11:56:15,61B,5645,Less than 2 MIN
11:58:05,61C,3317,APPROACHING
12:12:26,61A,3309,APPROACHING
12:14:36,67,6142,Less than 2 MIN
12:19:06,61D,3312,APPROACHING
12:22:17,61B,6121,APPROACHING
12:26:07,61C,3253,APPROACHING
12:31:57,61A,6126,APPROACHING
12:32:47,61D,6131,APPROACHING
12:37:58,61B,5651,APPROACHING
12:53:29,61A,5817,Less than 2 MIN
12:53:59,61D,6034,Less than 2 MIN
12:54:19,61C,5615,APPROACHING
12:58:19,61B,6249,APPROACHING
13:10:30,61C,6031,APPROACHING
13:10:40,61A,6337,APPROACHING
13:16:51,61D,6356,Less than 2 MIN
