05:23:45,61C,6040,APPROACHING
05:41:12,61B,6133,APPROACHING
05:52:25,61C,3311,APPROACHING
06:01:58,61A,5932,APPROACHING
06:06:20,61D,6116,APPROACHING
06:15:13,61B,6114,APPROACHING
06:22:15,61C,3203,APPROACHING
06:30:59,61A,6121,APPROACHING
06:37:02,61D,3313,APPROACHING
06:46:55,61B,3315,APPROACHING
06:51:37,61C,3250,APPROACHING
06:59:40,61A,3245,APPROACHING
07:08:33,61D,5614,APPROACHING
07:18:47,61B,3308,APPROACHING
07:20:28,61C,5540,APPROACHING
07:27:20,61A,3243,APPROACHING
07:30:31,61D,5562,APPROACHING
07:35:23,61B,5565,APPROACHING
07:37:05,61C,3306,APPROACHING
07:41:58,61A,6133,APPROACHING
07:47:20,61D,3251,APPROACHING
07:50:11,61B,5554,APPROACHING
07:54:12,61C,6040,APPROACHING
07:57:04,61A,5930,APPROACHING
08:00:05,61D,3309,APPROACHING
08:04:17,61B,5932,APPROACHING
08:07:18,61C,5315,APPROACHING
08:09:38,61A,3310,APPROACHING
08:22:03,61B,3206,APPROACHING
08:25:14,61C,3311,APPROACHING
08:26:04,61A,6114,APPROACHING
08:30:06,61D,5927,APPROACHING
08:35:48,61B,6121,Less than 2 MIN
08:37:39,61C,3256,APPROACHING
08:43:01,61D,3313,APPROACHING
08:50:25,61B,5567,APPROACHING
08:52:25,61C,3203,APPROACHING
08:56:37,61A,3315,APPROACHING
08:58:48,61D,5644,Less than 2 MIN
08:59:28,61B,3245,APPROACHING
09:07:32,61C,5297,APPROACHING
09:12:44,61A,5444,APPROACHING
09:15:25,61D,5659,APPROACHING
09:19:16,61B,5437,APPROACHING
09:21:37,61C,3250,APPROACHING
09:24:29,61A,3308,APPROACHING
09:28:40,61D,5562,APPROACHING
09:35:54,61B,3243,APPROACHING
09:39:46,61C,3200,APPROACHING
09:40:16,61A,5565,APPROACHING
09:45:39,61D,3251,APPROACHING
09:48:20,61C,5540,APPROACHING
09:50:00,61B,6043,APPROACHING
09:55:52,61A,5554,APPROACHING
09:57:33,61D,3309,APPROACHING
10:03:45,61B,5930,Less than 2 MIN
10:05:05,61C,3306,APPROACHING
10:12:38,61A,5618,APPROACHING
10:14:28,61D,6029,APPROACHING
10:21:31,61B,3310,APPROACHING
10:31:55,61C,3201,APPROACHING
10:32:25,61A,3206,APPROACHING
10:35:26,61D,6115,APPROACHING
10:41:58,61B,3205,APPROACHING
10:42:18,61C,3246,APPROACHING
10:52:22,61A,5567,APPROACHING
10:58:14,61D,6116,APPROACHING
