05:20:23,61C,6441,APPROACHING
05:36:05,61B,6238,APPROACHING
05:52:27,61C,6348,APPROACHING
05:56:19,69,6148,APPROACHING
06:09:52,61A,6122,APPROACHING
06:09:52,61D,6241,Less than 2 MIN
06:17:06,61B,6345,APPROACHING
06:19:56,67,6455,APPROACHING
06:24:27,61C,6433,APPROACHING
06:34:59,61A,6119,APPROACHING
06:43:41,61D,3248,APPROACHING
06:44:01,69,6363,APPROACHING
06:52:48,61B,3204,APPROACHING
06:54:08,61C,3315,APPROACHING
07:06:16,67,6456,APPROACHING
07:12:27,61A,3202,APPROACHING
07:16:18,61D,6245,Less than 2 MIN
07:16:58,69,6050,APPROACHING
07:21:32,61B,3243,APPROACHING
07:23:12,61C,6031,APPROACHING
07:26:43,61A,3310,APPROACHING
07:31:04,61D,3309,APPROACHING
07:34:25,67,6150,APPROACHING
07:38:39,61B,6252,Less than 2 MIN
07:38:39,61C,3313,APPROACHING
07:44:43,61A,6133,APPROACHING
07:49:44,61D,5547,APPROACHING
07:49:44,61B,5650,Less than 2 MIN
07:53:05,61C,6441,APPROACHING
08:00:06,61A,6238,APPROACHING
08:02:57,61D,3245,APPROACHING
08:03:57,67,6046,APPROACHING
08:06:08,61B,5925,APPROACHING
08:12:10,61C,6123,APPROACHING
08:12:30,61A,6239,APPROACHING
08:20:24,61D,6436,APPROACHING
08:24:38,69,5679,APPROACHING
08:24:38,61B,6122,Less than 2 MIN
08:24:58,61C,6348,APPROACHING
08:30:49,61A,6040,APPROACHING
08:34:50,61B,6347,APPROACHING
08:38:02,67,6364,Less than 2 MIN
08:40:43,61D,6033,Less than 2 MIN
08:43:03,61C,3257,APPROACHING
08:45:14,61A,6345,Less than 2 MIN
08:47:14,61D,3248,APPROACHING
08:51:15,69,6158,APPROACHING
08:55:26,61B,6119,APPROACHING
08:57:57,61C,6433,APPROACHING
09:03:03,61A,6124,APPROACHING
09:03:03,61D,6240,Less than 2 MIN
09:03:03,67,6367,Less than 2 MIN
09:08:37,61B,6435,Less than 2 MIN
09:10:47,61C,5614,APPROACHING
09:16:28,61A,3204,APPROACHING
09:19:52,61D,5931,APPROACHING
09:24:53,61B,3202,APPROACHING
09:25:13,61C,3315,APPROACHING
09:28:17,61A,5818,APPROACHING
09:31:58,61D,3200,APPROACHING
09:35:12,69,5624,APPROACHING
09:38:42,61C,3256,APPROACHING
09:40:33,61B,5559,Less than 2 MIN
09:41:33,61A,3243,APPROACHING
09:48:01,61D,3309,APPROACHING
09:48:11,61B,3310,APPROACHING
09:58:06,61A,6252,Less than 2 MIN
09:58:16,61C,3312,APPROACHING
10:02:06,67,6254,Less than 2 MIN
10:04:37,61D,3244,APPROACHING
10:07:01,61C,3313,APPROACHING
10:08:41,61B,6133,APPROACHING
10:13:08,61A,5650,APPROACHING
10:15:25,61D,6346,APPROACHING
10:24:16,61B,5925,APPROACHING
10:24:36,69,6050,APPROACHING
10:28:38,61C,3207,APPROACHING
10:30:52,61A,5646,APPROACHING
10:37:27,61D,3205,APPROACHING
10:43:18,61B,6239,APPROACHING
10:50:39,67,6363,APPROACHING
10:53:30,61C,3308,APPROACHING
10:55:21,61A,6347,APPROACHING
10:58:01,61D,5926,APPROACHING
11:04:19,61B,6040,APPROACHING
11:12:00,61A,6355,Less than 2 MIN
11:12:20,61C,3257,APPROACHING
11:16:25,69,5679,Less than 2 MIN
11:16:25,61D,3314,APPROACHING
11:20:56,61B,6435,APPROACHING
11:27:14,61C,5541,APPROACHING
11:32:55,61A,6124,APPROACHING
11:40:43,61D,3317,APPROACHING
11:43:27,67,6364,APPROACHING
11:46:58,61C,6441,APPROACHING
11:52:35,61B,5818,2 MIN
11:53:05,61A,5559,APPROACHING
11:56:29,61D,3248,APPROACHING
12:07:35,61B,5649,Less than 2 MIN
12:09:45,61C,3246,APPROACHING
12:13:06,61A,6117,APPROACHING
12:15:07,69,6259,APPROACHING
12:20:01,61D,6345,APPROACHING
12:30:59,61C,3252,APPROACHING
12:34:40,61A,6122,Less than 2 MIN
12:34:50,61B,6031,APPROACHING
12:38:42,61D,3205,APPROACHING
12:38:52,67,6456,APPROACHING
12:43:19,61B,6129,Less than 2 MIN
12:45:02,61C,3306,APPROACHING
13:01:02,61D,5926,APPROACHING
13:01:12,61A,6354,APPROACHING
13:04:54,69,6269,APPROACHING
13:10:00,61C,6243,APPROACHING
13:13:54,61B,6340,Less than 2 MIN
13:14:24,61A,5646,APPROACHING
13:20:08,61D,3314,APPROACHING
13:25:33,61B,5567,APPROACHING
13:28:13,61C,3204,APPROACHING
13:34:04,61A,6123,APPROACHING
13:42:10,61D,3317,APPROACHING
13:42:10,67,6365,Less than 2 MIN
13:44:10,61B,6355,APPROACHING
13:46:50,61C,6121,APPROACHING
13:52:12,61A,6429,APPROACHING
14:00:14,69,6050,Less than 2 MIN
14:00:57,61D,3248,APPROACHING
14:11:41,61B,6349,APPROACHING
14:14:32,61B,5927,Less than 2 MIN
14:15:36,61C,3200,APPROACHING
14:21:51,61D,3309,APPROACHING
14:24:31,61C,6433,5 MIN
14:25:22,61B,5649,APPROACHING
14:25:32,67,6136,APPROACHING
14:33:41,61A,5502,APPROACHING
14:35:05,61A,6240,APPROACHING
14:39:49,69,6265,Less than 2 MIN
14:41:50,61D,3255,APPROACHING
14:47:34,61C,3315,APPROACHING
14:48:56,61B,6031,APPROACHING
14:51:56,67,6053,APPROACHING
14:56:20,61A,6117,APPROACHING
15:00:25,61D,3310,APPROACHING
15:02:26,61B,6122,APPROACHING
15:02:46,67,6258,APPROACHING
15:08:07,61C,6434,19 MIN
15:13:51,61C,3250,APPROACHING
15:14:21,61D,5928,Less than 2 MIN
15:14:21,61A,5655,APPROACHING
15:18:24,69,6049,APPROACHING
15:26:33,61B,6340,APPROACHING
15:34:24,67,6453,APPROACHING
15:39:49,61A,6354,Less than 2 MIN
15:41:50,61D,3244,APPROACHING
15:42:20,61C,5616,APPROACHING
15:43:39,61B,6337,Less than 2 MIN
15:45:40,61A,5650,APPROACHING
15:52:11,61D,3254,APPROACHING
15:54:02,61B,6123,APPROACHING
15:54:22,69,6362,APPROACHING
15:58:27,61A,5567,APPROACHING
16:05:09,67,6456,APPROACHING
16:10:46,61D,3256,APPROACHING
16:11:26,61C,6235,APPROACHING
16:15:00,61B,5545,APPROACHING
16:15:10,61C,6116,Less than 2 MIN
16:16:31,69,6269,Less than 2 MIN
16:19:01,61A,5932,APPROACHING
16:21:32,61D,5928,APPROACHING
16:23:02,61B,6429,APPROACHING
16:25:23,61A,6353,APPROACHING
16:31:27,61C,6133,Less than 2 MIN
16:31:57,61D,3309,APPROACHING
16:37:09,67,6057,Less than 2 MIN
16:38:19,61D,3307,APPROACHING
16:38:39,61B,6240,Less than 2 MIN
16:42:40,61D,6118,Less than 2 MIN
16:44:31,61C,5541,APPROACHING
16:46:41,61A,5927,APPROACHING
16:54:33,61B,5654,Less than 2 MIN
16:55:03,61D,6345,Less than 2 MIN
16:55:43,61D,3253,APPROACHING
16:59:24,61C,5931,Less than 2 MIN
17:00:24,69,5371,APPROACHING
17:00:54,61A,6334,APPROACHING
17:05:15,61B,5502,APPROACHING
17:05:35,67,5623,APPROACHING
17:07:46,61D,6127,Less than 2 MIN
17:08:16,61D,5928,APPROACHING
17:09:16,67,6365,APPROACHING
17:14:07,61C,3202,APPROACHING
17:18:37,61A,6233,APPROACHING
17:24:48,61D,6118,Less than 2 MIN
17:26:39,61D,3310,APPROACHING
17:26:39,61B,5547,Less than 2 MIN
17:30:49,61C,3245,APPROACHING
17:32:30,61A,6130,APPROACHING
17:38:51,67,6146,Less than 2 MIN
17:39:51,61B,5655,Less than 2 MIN
17:40:31,61D,3306,Less than 2 MIN
17:41:01,61D,3253,APPROACHING
17:45:12,61C,6438,Less than 2 MIN
17:45:22,61A,6243,APPROACHING
17:51:35,69,6265,Less than 2 MIN
17:52:05,69,6050,APPROACHING
17:55:35,61D,5928,Less than 2 MIN
17:55:45,61B,6120,Less than 2 MIN
17:56:15,61D,3244,APPROACHING
18:00:16,61C,3314,APPROACHING
18:04:57,61D,3254,APPROACHING
18:05:37,61A,6250,Less than 2 MIN
18:06:07,61B,6239,APPROACHING
18:09:58,61C,3308,APPROACHING
18:11:38,61A,6337,APPROACHING
18:14:59,61D,6118,Less than 2 MIN
18:14:59,67,6053,APPROACHING
18:19:00,61D,3256,APPROACHING
18:33:32,61B,5650,APPROACHING
18:41:33,69,6049,Less than 2 MIN
18:41:33,61A,5545,APPROACHING
18:43:23,61C,6235,APPROACHING
18:51:25,61D,3307,APPROACHING
18:53:35,61B,5932,APPROACHING
19:06:07,61D,6118,Less than 2 MIN
19:06:47,61C,6037,APPROACHING
19:13:58,67,6453,Less than 2 MIN
19:14:28,61A,6353,APPROACHING
19:24:59,61B,3309,APPROACHING
19:25:09,61D,6033,APPROACHING
19:26:40,61C,3252,APPROACHING
19:28:20,69,6272,APPROACHING
19:34:21,61A,6334,APPROACHING
19:46:22,61D,3306,APPROACHING
19:50:03,61B,6233,APPROACHING
19:51:33,61D,6118,APPROACHING
19:56:54,61C,6348,APPROACHING
19:59:04,67,6057,APPROACHING
20:01:15,61A,6130,APPROACHING
20:09:16,61D,5550,APPROACHING
20:20:28,61B,6250,APPROACHING
20:30:19,61C,3314,APPROACHING
20:32:29,61A,6239,APPROACHING
20:32:59,69,6465,APPROACHING
20:38:20,61D,6447,APPROACHING
20:47:51,61B,6044,APPROACHING
20:48:24,67,6268,APPROACHING
20:56:35,61C,6355,APPROACHING
21:02:56,61A,6132,APPROACHING
21:13:40,61D,6120,APPROACHING
21:22:21,61B,6134,APPROACHING
21:23:41,61C,6346,Less than 2 MIN
21:24:31,69,6271,APPROACHING
21:34:44,61A,3309,APPROACHING
21:41:25,61D,5931,APPROACHING
21:49:16,61B,6434,APPROACHING
21:49:26,67,6457,APPROACHING
22:00:17,61C,6445,APPROACHING
22:12:29,61A,6112,APPROACHING
22:24:01,61D,6337,APPROACHING
22:35:12,69,6272,APPROACHING
22:35:42,61B,6358,Less than 2 MIN
22:37:23,61C,6253,APPROACHING
22:39:03,61A,6442,APPROACHING
22:44:03,61D,6238,APPROACHING
22:47:14,61B,6044,APPROACHING
22:50:14,67,6460,APPROACHING
22:54:15,61C,5932,APPROACHING
23:06:46,61A,6334,APPROACHING
23:12:37,61D,6245,APPROACHING
23:22:48,69,6465,Less than 2 MIN
23:24:38,61B,6134,APPROACHING
23:25:18,61C,6436,APPROACHING
23:31:19,61A,6353,APPROACHING
23:45:51,61D,6033,APPROACHING
23:46:11,61B,6434,APPROACHING
00:00:23,61C,6445,APPROACHING
00:07:14,61A,6251,APPROACHING
00:09:35,61D,6441,APPROACHING
00:15:35,61B,6358,APPROACHING
00:34:27,61C,6253,APPROACHING
00:37:17,61A,6442,APPROACHING
00:48:49,61D,6245,APPROACHING
00:58:50,61B,6357,APPROACHING
01:16:42,61C,6436,APPROACHING
01:25:24,61D,6353,APPROACHING
02:00:58,61D,6441,APPROACHING
